N,Time,1.INT,1.PFMIN,1.PFMAJ,2.INT,2.PFMIN,2.PFMAJ,3.INT,3.PFMIN,3.PFMAJ,4.INT,4.PFMIN,4.PFMAJ,5.INT,5.PFMIN,5.PFMAJ,6.INT,6.PFMIN,6.PFMAJ,7.INT,7.PFMIN,7.PFMAJ,8.INT,8.PFMIN,8.PFMAJ,9.INT,9.PFMIN,9.PFMAJ,10.INT,10.PFMIN,10.PFMAJ
38400064,16328,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0
40000064,20186,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
41600064,16886,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,0,4,0
43200064,15795,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0
44800064,16507,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
46400064,15905,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
48000064,16339,1,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0
49600064,15630,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
51200064,17308,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
52800064,16022,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0
54400064,16776,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
56000064,15705,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0
57600064,17469,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0
59200064,16445,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0
60800064,16301,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
62400064,16968,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0
64000064,16883,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
65600064,17317,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,2,4,0,0,4,0,1,4,0
67200064,16365,1,4,0,0,4,0,2,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
68800064,16929,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0
70400064,16885,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
72000064,16302,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0
73600064,17268,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
75200064,16390,1,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
76800064,16927,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0
78400064,16665,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
80000064,16566,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
96000064,16403,0,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,4,0,0,4,0,1,4,0,0,4,0
112000064,16895,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
128000064,17486,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
